Time,PacketID,NodeID,EventType,Size,PacketType,PacketState,Comment
22.1069,205,1,1,75,NC,UPDATE,transmit
22.1172,205,0,2,75,NC,UPDATE,receive
22.1172,206,0,1,75,NC,UPDATE,transmit
22.1274,206,1,2,75,NC,UPDATE,receive
22.1274,207,1,1,72,NC,UPDATE,transmit
22.1377,207,0,2,72,NC,UPDATE,receive
22.1377,208,0,1,76,NC,UPDATE,transmit
22.148,208,1,2,76,NC,UPDATE,receive
22.148,209,1,1,76,NC,UPDATE,transmit
22.1583,209,0,2,76,NC,UPDATE,receive
22.1583,210,0,1,74,NC,UPDATE,transmit
22.1686,210,1,2,74,NC,UPDATE,receive
22.1686,211,1,1,80,NC,UPDATE,transmit
22.1789,211,0,2,80,NC,UPDATE,receive
22.1789,212,0,1,76,NC,UPDATE,transmit
22.1891,212,1,2,76,NC,UPDATE,receive
22.1891,213,1,1,74,NC,UPDATE,transmit
22.1994,213,0,2,74,NC,UPDATE,receive
22.1994,214,0,1,74,NC,UPDATE,transmit
22.2097,214,1,2,74,NC,UPDATE,receive
22.2097,215,1,1,74,NC,UPDATE,transmit
22.22,215,0,2,74,NC,UPDATE,receive
22.22,216,0,1,75,NC,UPDATE,transmit
22.2302,216,1,2,75,NC,UPDATE,receive
22.2302,217,1,1,73,NC,UPDATE,transmit
22.2405,217,0,2,73,NC,UPDATE,receive
22.2405,218,0,1,73,NC,UPDATE,transmit
22.2508,218,1,2,73,NC,UPDATE,receive
22.2508,219,1,1,72,NC,UPDATE,transmit
22.2611,219,0,2,72,NC,UPDATE,receive
22.2611,220,0,1,73,NC,UPDATE,transmit
22.2713,220,1,2,73,NC,UPDATE,receive
22.2713,221,1,1,74,NC,UPDATE,transmit
22.2816,221,0,2,74,NC,UPDATE,receive
22.2816,222,0,1,73,NC,UPDATE,transmit
22.2919,222,1,2,73,NC,UPDATE,receive
22.2919,223,1,1,71,NC,UPDATE,transmit
22.3022,223,0,2,71,NC,UPDATE,receive
22.3022,224,0,1,73,NC,UPDATE,transmit
22.3124,224,1,2,73,NC,UPDATE,receive
22.3124,225,1,1,71,NC,UPDATE,transmit
22.3227,225,0,2,71,NC,UPDATE,receive
22.3227,226,0,1,72,NC,UPDATE,transmit
22.333,226,1,2,72,NC,UPDATE,receive
22.333,227,1,1,75,NC,UPDATE,transmit
22.3433,227,0,2,75,NC,UPDATE,receive
22.3433,228,0,1,76,NC,UPDATE,transmit
22.3535,228,1,2,76,NC,UPDATE,receive
22.3535,229,1,1,69,NC,UPDATE,transmit
22.3638,229,0,2,69,NC,UPDATE,receive
22.3638,230,0,1,75,NC,UPDATE,transmit
22.3741,230,1,2,75,NC,UPDATE,receive
22.3741,231,1,1,76,NC,UPDATE,transmit
22.3844,231,0,2,76,NC,UPDATE,receive
22.3844,232,0,1,76,NC,UPDATE,transmit
22.3947,232,1,2,76,NC,UPDATE,receive
22.3947,233,1,1,75,NC,UPDATE,transmit
22.4049,233,0,2,75,NC,UPDATE,receive
22.4049,234,0,1,70,NC,UPDATE,transmit
22.4152,234,1,2,70,NC,UPDATE,receive
22.4152,235,1,1,74,NC,UPDATE,transmit
22.4255,235,0,2,74,NC,UPDATE,receive
22.4255,236,0,1,74,NC,UPDATE,transmit
22.4358,236,1,2,74,NC,UPDATE,receive
22.4358,237,1,1,72,NC,UPDATE,transmit
22.446,237,0,2,72,NC,UPDATE,receive
22.446,238,0,1,73,NC,UPDATE,transmit
22.4563,238,1,2,73,NC,UPDATE,receive
22.4563,239,1,1,71,NC,UPDATE,transmit
22.4666,239,0,2,71,NC,UPDATE,receive
22.4666,240,0,1,72,NC,UPDATE,transmit
22.4768,240,1,2,72,NC,UPDATE,receive
22.4768,241,1,1,69,NC,UPDATE,transmit
22.4871,241,0,2,69,NC,UPDATE,receive
22.4871,242,0,1,74,NC,UPDATE,transmit
22.4974,242,1,2,74,NC,UPDATE,receive
22.4974,243,1,1,71,NC,UPDATE,transmit
22.5077,243,0,2,71,NC,UPDATE,receive
22.5077,244,0,1,74,NC,UPDATE,transmit
22.5179,244,1,2,74,NC,UPDATE,receive
22.5179,245,1,1,76,NC,UPDATE,transmit
22.5282,245,0,2,76,NC,UPDATE,receive
22.5282,246,0,1,72,NC,UPDATE,transmit
22.5385,246,1,2,72,NC,UPDATE,receive
22.5385,247,1,1,72,NC,UPDATE,transmit
22.5488,247,0,2,72,NC,UPDATE,receive
22.5488,248,0,1,73,NC,UPDATE,transmit
22.559,248,1,2,73,NC,UPDATE,receive
22.559,249,1,1,73,NC,UPDATE,transmit
22.5693,249,0,2,73,NC,UPDATE,receive
22.5693,250,0,1,77,NC,UPDATE,transmit
22.5796,250,1,2,77,NC,UPDATE,receive
22.5796,251,1,1,73,NC,UPDATE,transmit
22.5899,251,0,2,73,NC,UPDATE,receive
22.5899,252,0,1,77,NC,UPDATE,transmit
22.6002,252,1,2,77,NC,UPDATE,receive
22.6002,253,1,1,72,NC,UPDATE,transmit
22.6104,253,0,2,72,NC,UPDATE,receive
22.6104,254,0,1,72,NC,UPDATE,transmit
22.6207,254,1,2,72,NC,UPDATE,receive
22.6207,255,1,1,72,NC,UPDATE,transmit
22.631,255,0,2,72,NC,UPDATE,receive
22.631,256,0,1,77,NC,UPDATE,transmit
22.6413,256,1,2,77,NC,UPDATE,receive
22.6413,257,1,1,73,NC,UPDATE,transmit
22.6515,257,0,2,73,NC,UPDATE,receive
22.6515,258,0,1,76,NC,UPDATE,transmit
22.6618,258,1,2,76,NC,UPDATE,receive
22.6618,259,1,1,71,NC,UPDATE,transmit
22.6721,259,0,2,71,NC,UPDATE,receive
22.6721,260,0,1,73,NC,UPDATE,transmit
22.6824,260,1,2,73,NC,UPDATE,receive
22.6824,261,1,1,75,NC,UPDATE,transmit
22.6926,261,0,2,75,NC,UPDATE,receive
22.6926,262,0,1,76,NC,UPDATE,transmit
22.7029,262,1,2,76,NC,UPDATE,receive
22.7029,263,1,1,70,NC,UPDATE,transmit
22.7132,263,0,2,70,NC,UPDATE,receive
22.7132,264,0,1,74,NC,UPDATE,transmit
22.7235,264,1,2,74,NC,UPDATE,receive
22.7235,265,1,1,72,NC,UPDATE,transmit
22.7337,265,0,2,72,NC,UPDATE,receive
22.7337,266,0,1,68,NC,UPDATE,transmit
22.744,266,1,2,68,NC,UPDATE,receive
22.744,267,1,1,73,NC,UPDATE,transmit
22.7543,267,0,2,73,NC,UPDATE,receive
22.7543,268,0,1,80,NC,UPDATE,transmit
22.7646,268,1,2,80,NC,UPDATE,receive
22.7646,269,1,1,74,NC,UPDATE,transmit
22.7748,269,0,2,74,NC,UPDATE,receive
22.7748,270,0,1,74,NC,UPDATE,transmit
22.7851,270,1,2,74,NC,UPDATE,receive
22.7851,271,1,1,74,NC,UPDATE,transmit
22.7954,271,0,2,74,NC,UPDATE,receive
